# JD_UTC, Flux, Err, XShift, YShift, FWHM_X,  FWHM_Y, FWHM, SKY, AIRMASS, ExpTime
8.918282571703362919e+03 9.986251278801276943e-01 2.327919674562445741e-03 3.940992067591688741e-01 -1.455780351740220968e-01 2.357667780488144071e+00 2.357667780488144071e+00 2.357667780488144071e+00 -1.000000000000000000e+00 1.713178970940000045e+00 4.000000000000000000e+01
8.918283146582245536e+03 1.003084602887480470e+00 2.330558099893892138e-03 3.484804033738920781e-01 3.209293876099508225e-01 2.474261950014274181e+00 2.474261950014274181e+00 2.474261950014274181e+00 -1.000000000000000000e+00 1.709413400499999902e+00 4.000000000000000000e+01
8.918283721576612152e+03 1.000995063059497037e+00 2.337641574864383637e-03 4.245424021574238926e-01 2.934654209613513087e-01 2.432829894243341950e+00 2.432829894243341950e+00 2.432829894243341950e+00 -1.000000000000000000e+00 1.705693232120000014e+00 4.000000000000000000e+01
8.918284297381229408e+03 9.990479602882689214e-01 2.345128202129930992e-03 1.924962969969150062e-01 2.977957438871520757e-01 2.434790616118490014e+00 2.434790616118490014e+00 2.434790616118490014e+00 -1.000000000000000000e+00 1.702020548639999964e+00 4.000000000000000000e+01
8.918284872607029683e+03 1.001911784243344039e+00 2.354099864968650646e-03 1.286978433816509948e-01 4.370717135239443052e-01 2.229670661530206210e+00 2.229670661530206210e+00 2.229670661530206210e+00 -1.000000000000000000e+00 1.698392858500000102e+00 4.000000000000000000e+01
8.918285447138528980e+03 1.000188107337110388e+00 2.341903564185923020e-03 2.671953768625116021e-01 2.220809950336644911e-01 2.389937884409969904e+00 2.389937884409969904e+00 2.389937884409969904e+00 -1.000000000000000000e+00 1.694825485930000042e+00 4.000000000000000000e+01
8.918286019586659677e+03 9.972354317331111329e-01 2.337458735298746527e-03 2.833422335224348165e-01 1.484602584617323029e-01 2.373231544172770935e+00 2.373231544172770935e+00 2.373231544172770935e+00 -1.000000000000000000e+00 1.691254718439999971e+00 4.000000000000000000e+01
8.918286602451167710e+03 1.001607169115607876e+00 2.349093657921301655e-03 3.336568471056504115e-01 3.975435421095955268e-01 2.096210032681630864e+00 2.096210032681630864e+00 2.096210032681630864e+00 -1.000000000000000000e+00 1.687736106930000091e+00 4.000000000000000000e+01
8.918287177330050326e+03 1.002615007957606386e+00 2.348555419444086235e-03 3.832072235079838074e-01 2.112312771812414891e-01 1.884243512522280950e+00 1.884243512522280950e+00 1.884243512522280950e+00 -1.000000000000000000e+00 1.684277083440000045e+00 4.000000000000000000e+01
8.918287752903233923e+03 9.979079787400685353e-01 2.336325239358890554e-03 4.001302216670926115e-01 3.689184013501033976e-01 2.023632480518606780e+00 2.023632480518606780e+00 2.023632480518606780e+00 -1.000000000000000000e+00 1.680861685400000027e+00 4.000000000000000000e+01
8.918288328360467858e+03 1.000170530536686142e+00 2.343813811100185860e-03 2.772251119356115012e-01 6.991549349433764382e-01 2.366490998620804032e+00 2.366490998620804032e+00 2.366490998620804032e+00 -1.000000000000000000e+00 1.677470274989999899e+00 4.000000000000000000e+01
8.918288906479421712e+03 9.968377213617672927e-01 2.329919372370800167e-03 2.610373201147003219e-01 6.840097422870518029e-01 2.205494440070931095e+00 2.205494440070931095e+00 2.205494440070931095e+00 -1.000000000000000000e+00 1.674127423739999898e+00 4.000000000000000000e+01
8.918289484251457907e+03 1.002570584435716006e+00 2.335068499459018454e-03 1.700673359811953889e-01 9.872945231885736916e-01 2.145382071704998062e+00 2.145382071704998062e+00 2.145382071704998062e+00 -1.000000000000000000e+00 1.670842551350000038e+00 4.000000000000000000e+01
8.918290057741272904e+03 9.992941075962503694e-01 2.330103130267204177e-03 2.307366888887313061e-01 5.541445426986043588e-01 2.338305654253360011e+00 2.338305654253360011e+00 2.338305654253360011e+00 -1.000000000000000000e+00 1.667587635659999901e+00 4.000000000000000000e+01
8.918290633430406160e+03 9.974763350152342500e-01 2.330742892489912933e-03 -6.513626783933189855e-03 5.205856231367133047e-01 2.309727258134576022e+00 2.309727258134576022e+00 2.309727258134576022e+00 -1.000000000000000000e+00 1.664377094190000017e+00 4.000000000000000000e+01
8.918291209003589756e+03 9.967665678165802401e-01 2.308737309847202091e-03 -1.677399436897613894e-01 5.931393999053952149e-01 2.488943575615805148e+00 2.488943575615805148e+00 2.488943575615805148e+00 -1.000000000000000000e+00 1.660632320129999950e+00 4.000000000000000000e+01
8.918291888742409355e+03 9.985523871590229472e-01 2.318932964217138969e-03 -2.007157057972105973e-01 7.135220720342453360e-01 2.452005551692618912e+00 2.452005551692618912e+00 2.452005551692618912e+00 -1.000000000000000000e+00 1.657379118799999995e+00 4.000000000000000000e+01
8.918292488851751841e+03 9.992217687212825439e-01 2.320694783308688194e-03 4.221931454524676108e-01 5.326115527958865670e-01 2.274900066024049927e+00 2.274900066024049927e+00 2.274900066024049927e+00 -1.000000000000000000e+00 1.654265909020000036e+00 4.000000000000000000e+01
8.918293068939055956e+03 9.989273497260849899e-01 2.313528277701828138e-03 5.617525259747541133e-01 4.872979210316021881e-01 2.256019436824753033e+00 2.256019436824753033e+00 2.256019436824753033e+00 -1.000000000000000000e+00 1.651213585360000069e+00 4.000000000000000000e+01
8.918293645900841511e+03 1.003982912360604773e+00 2.313012938199941922e-03 -3.469719793635631794e-02 2.850355108749020872e-01 2.323340226401965136e+00 2.323340226401965136e+00 2.323340226401965136e+00 -1.000000000000000000e+00 1.648207815379999941e+00 4.000000000000000000e+01
8.918294221474025107e+03 1.000319588930407955e+00 2.298577239186908993e-03 -6.344059983262161362e-01 6.051342194237930849e-01 2.210710788678543093e+00 2.210710788678543093e+00 2.210710788678543093e+00 -1.000000000000000000e+00 1.645243246469999976e+00 4.000000000000000000e+01
8.918294795658141084e+03 9.975964090239779480e-01 2.283664686366264959e-03 -5.504217352926747964e-01 4.183491113552518237e-01 2.172137592684206808e+00 2.172137592684206808e+00 2.172137592684206808e+00 -1.000000000000000000e+00 1.642318000619999996e+00 4.000000000000000000e+01
8.918295369842722721e+03 1.001224140585251110e+00 2.296290625380770049e-03 -3.523711997877134738e-01 3.977409207946465131e-01 2.352374023652203050e+00 2.352374023652203050e+00 2.352374023652203050e+00 -1.000000000000000000e+00 1.639424992989999996e+00 4.000000000000000000e+01
8.918295945414974994e+03 1.002764265811617150e+00 2.307671381179616805e-03 5.482041082231278173e-01 1.044888847007924976e-01 2.213801584299812220e+00 2.213801584299812220e+00 2.213801584299812220e+00 -1.000000000000000000e+00 1.636569386839999973e+00 4.000000000000000000e+01
8.918296521104108251e+03 1.000621595598226055e+00 2.310332575810486542e-03 6.278235761072782362e-01 3.781244305128763084e-01 1.917350918956127970e+00 1.917350918956127970e+00 1.917350918956127970e+00 -1.000000000000000000e+00 1.633747972060000109e+00 4.000000000000000000e+01
8.918297096677291847e+03 1.001203627635564253e+00 2.304648561139751271e-03 3.433906525205966953e-01 2.889325527588698095e-01 2.389287705955958074e+00 2.389287705955958074e+00 2.389287705955958074e+00 -1.000000000000000000e+00 1.630968242800000079e+00 4.000000000000000000e+01
8.918297671555708803e+03 9.984203860890102922e-01 2.287914314867941015e-03 1.063962030677408022e+00 -2.342768814668202138e-01 2.473915822677986931e+00 2.473915822677986931e+00 2.473915822677986931e+00 -1.000000000000000000e+00 1.628190747499999924e+00 4.000000000000000000e+01
8.918298253610431857e+03 9.987408908374731942e-01 2.298693407586304208e-03 -3.259814035297871060e-01 1.688149895279877910e-01 2.375307384634337993e+00 2.375307384634337993e+00 2.375307384634337993e+00 -1.000000000000000000e+00 1.625482321620000059e+00 4.000000000000000000e+01
8.918298829183149792e+03 9.961878048975628674e-01 2.289387643833628704e-03 1.349953110143561896e-01 -4.510854209772530155e-02 2.137724655720241174e+00 2.137724655720241174e+00 2.137724655720241174e+00 -1.000000000000000000e+00 1.622808587289999993e+00 4.000000000000000000e+01
8.918299404871817387e+03 9.986568210603536944e-01 2.302577654747763481e-03 6.334691191075453309e-01 2.170926088081611138e-01 2.059787154226695893e+00 2.059787154226695893e+00 2.059787154226695893e+00 -1.000000000000000000e+00 1.620170311729999924e+00 4.000000000000000000e+01
8.918299979750700004e+03 1.002592555982241063e+00 2.307580106027380500e-03 8.846133065805459328e-01 -5.379133579510626123e-02 2.279332486948376868e+00 2.279332486948376868e+00 2.279332486948376868e+00 -1.000000000000000000e+00 1.617568461230000088e+00 4.000000000000000000e+01
8.918300555323883600e+03 9.989967028822128725e-01 2.303700641695652883e-03 7.782137806388247370e-01 -1.674779938363497034e-01 2.286831227629357866e+00 2.286831227629357866e+00 2.286831227629357866e+00 -1.000000000000000000e+00 1.615001928579999912e+00 4.000000000000000000e+01
8.918301130202300556e+03 1.002897413059499421e+00 2.315775837955189563e-03 4.666437017240406826e-01 -5.306486669385224175e-02 1.959510603499821091e+00 1.959510603499821091e+00 1.959510603499821091e+00 -1.000000000000000000e+00 1.612469004690000096e+00 4.000000000000000000e+01
8.918301705775018490e+03 9.955495284155816416e-01 2.309891889600060831e-03 7.490348408573139771e-01 -8.919971941969113971e-02 2.277044581900836029e+00 2.277044581900836029e+00 2.277044581900836029e+00 -1.000000000000000000e+00 1.609971193680000079e+00 4.000000000000000000e+01
8.918302280653901107e+03 9.970325547733579485e-01 2.315824067718745289e-03 7.056202156620187127e-01 2.532391310661894976e-02 2.187996882851884095e+00 2.187996882851884095e+00 2.187996882851884095e+00 -1.000000000000000000e+00 1.607507735690000050e+00 4.000000000000000000e+01
8.918302856226619042e+03 1.000933456636740937e+00 2.312765209305755500e-03 8.854483922785731931e-01 9.205846460065221504e-02 2.106187011360491912e+00 2.106187011360491912e+00 2.106187011360491912e+00 -1.000000000000000000e+00 1.605071969369999962e+00 4.000000000000000000e+01
8.918303432610053278e+03 1.001242433176138702e+00 2.311633090537281235e-03 2.253849739200262103e-01 1.890663091623578096e-01 2.087420344297703956e+00 2.087420344297703956e+00 2.087420344297703956e+00 -1.000000000000000000e+00 1.602669958129999905e+00 4.000000000000000000e+01
8.918304009687788493e+03 9.996555258137425071e-01 2.305808360568711076e-03 1.327427820780988921e-01 -7.384746222395671689e-02 2.013150591850740856e+00 2.013150591850740856e+00 2.013150591850740856e+00 -1.000000000000000000e+00 1.600310448369999916e+00 4.000000000000000000e+01
8.918304583755954809e+03 9.966061988388171811e-01 2.296305147356729470e-03 7.879306595249337963e-01 1.084940044284188054e-01 2.023507650498633126e+00 2.023507650498633126e+00 2.023507650498633126e+00 -1.000000000000000000e+00 1.597981432020000092e+00 4.000000000000000000e+01
8.918305159444622404e+03 1.000175780200974307e+00 2.300207322517486101e-03 4.915954342973967162e-01 4.235426794549744245e-01 2.268291019642656003e+00 2.268291019642656003e+00 2.268291019642656003e+00 -1.000000000000000000e+00 1.595685180050000040e+00 4.000000000000000000e+01
8.918305734323505021e+03 9.986541752259634475e-01 2.296397953092019304e-03 4.151333254858692867e-01 3.825837853558557988e-01 2.086364604557183089e+00 2.086364604557183089e+00 2.086364604557183089e+00 -1.000000000000000000e+00 1.593421326649999914e+00 4.000000000000000000e+01
8.918306309896688617e+03 9.973927552045147582e-01 2.292384863000798169e-03 3.933809993739250110e-01 3.139936938984557169e-01 2.088602497480481102e+00 2.088602497480481102e+00 2.088602497480481102e+00 -1.000000000000000000e+00 1.591189684840000007e+00 4.000000000000000000e+01
8.918306885469406552e+03 1.003011223027119980e+00 2.290578569733207372e-03 3.825493904720916882e-01 3.882653498784685020e-01 2.042581097446864113e+00 2.042581097446864113e+00 2.042581097446864113e+00 -1.000000000000000000e+00 1.588990798490000023e+00 4.000000000000000000e+01
8.918307461042124487e+03 9.948141125265350659e-01 2.279406450255842039e-03 3.016545043552005811e-01 5.454763168683033348e-01 2.261360088505123933e+00 2.261360088505123933e+00 2.261360088505123933e+00 -1.000000000000000000e+00 1.586823805879999938e+00 4.000000000000000000e+01
8.918308035921007104e+03 9.986542864545429055e-01 2.278171898229161465e-03 9.346468325827454737e-02 4.613516553622709071e-01 2.328358069360075167e+00 2.328358069360075167e+00 2.328358069360075167e+00 -1.000000000000000000e+00 1.584688145259999903e+00 4.000000000000000000e+01
8.918308611725158698e+03 9.969539274653185235e-01 2.274804868023912359e-03 5.572293715626814858e-01 2.773157259629668858e-01 2.040739854313801782e+00 2.040739854313801782e+00 2.040739854313801782e+00 -1.000000000000000000e+00 1.582587581300000101e+00 4.000000000000000000e+01
8.918309186603575654e+03 9.960430870114233004e-01 2.281436538642413192e-03 7.555375163516848680e-01 3.656079507126038797e-01 2.148583607261144834e+00 2.148583607261144834e+00 2.148583607261144834e+00 -1.000000000000000000e+00 1.580515784839999993e+00 4.000000000000000000e+01
8.918309762292708911e+03 9.986987520104874116e-01 2.283998169571439113e-03 2.983394747601241237e-01 2.715736249486747078e-01 2.267190908834336938e+00 2.267190908834336938e+00 2.267190908834336938e+00 -1.000000000000000000e+00 1.578475603320000031e+00 4.000000000000000000e+01
8.918310337865426845e+03 9.992789202323461017e-01 2.289501286643841685e-03 2.893019929499023868e-01 2.170190659895999130e-01 2.127527170558278780e+00 2.127527170558278780e+00 2.127527170558278780e+00 -1.000000000000000000e+00 1.576468388239999907e+00 4.000000000000000000e+01
8.918310913091227121e+03 1.002241122908086757e+00 2.288648970657050728e-03 1.990274610116198883e-01 4.467741728621644759e-01 2.092945150748708016e+00 2.092945150748708016e+00 2.092945150748708016e+00 -1.000000000000000000e+00 1.574489311880000075e+00 4.000000000000000000e+01
8.918311487969644077e+03 9.982487600601737121e-01 2.267623614497863045e-03 5.038414401362256712e-02 3.867237554249545739e-01 2.192194074685076099e+00 2.192194074685076099e+00 2.192194074685076099e+00 -1.000000000000000000e+00 1.572541803680000072e+00 4.000000000000000000e+01
8.918312063542827673e+03 1.001190403913001292e+00 2.264164698667235544e-03 -6.769025716913880386e-03 4.011881866704635202e-01 2.193017710993267144e+00 2.193017710993267144e+00 2.193017710993267144e+00 -1.000000000000000000e+00 1.570625464959999995e+00 4.000000000000000000e+01
8.918312638421244628e+03 1.000710897814355738e+00 2.258383592799837955e-03 2.322009010313680066e-01 6.267979665610579065e-01 2.191070097766707914e+00 2.191070097766707914e+00 2.191070097766707914e+00 -1.000000000000000000e+00 1.568739735759999920e+00 4.000000000000000000e+01
8.918313214109912224e+03 9.998797816054868504e-01 2.238813911253970806e-03 3.848948391109593969e-01 3.210433963673616220e-01 2.125295162201565002e+00 2.125295162201565002e+00 2.125295162201565002e+00 -1.000000000000000000e+00 1.566886986589999919e+00 4.000000000000000000e+01
8.918313788294028200e+03 9.994343289190036339e-01 2.240018043953704262e-03 1.148965824601442948e-01 6.541306490545537589e-01 2.421355930288961122e+00 2.421355930288961122e+00 2.421355930288961122e+00 -1.000000000000000000e+00 1.565062180069999975e+00 4.000000000000000000e+01
8.918314363056961156e+03 9.980255452375467184e-01 2.233328112936985854e-03 2.198097649794480968e-01 4.372642587353311322e-02 2.481322598396074941e+00 2.481322598396074941e+00 2.481322598396074941e+00 -1.000000000000000000e+00 1.563266357160000064e+00 4.000000000000000000e+01
8.918314938629679091e+03 9.981660287762665895e-01 2.245642774271257736e-03 3.429563671053482143e-01 -1.245988579985867067e-01 2.288782640501641819e+00 2.288782640501641819e+00 2.288782640501641819e+00 -1.000000000000000000e+00 1.561503361300000003e+00 4.000000000000000000e+01
8.918315512813795067e+03 1.001107492851835312e+00 2.262107403639822701e-03 2.276504031971343101e-01 -2.996056873357217931e-01 2.164031740608328036e+00 2.164031740608328036e+00 2.164031740608328036e+00 -1.000000000000000000e+00 1.559770083699999921e+00 4.000000000000000000e+01
8.918316086997911043e+03 9.979414415736749255e-01 2.262608608100541430e-03 3.080144084343142130e-01 -1.754099245407008956e-01 2.222154895145663112e+00 2.222154895145663112e+00 2.222154895145663112e+00 -1.000000000000000000e+00 1.558065878350000100e+00 4.000000000000000000e+01
